plant_id,sector,plant_state,generator_id,nameplate_capacity_mw,summer_capacity_mw,technology,generation_type,operating_year,retirement_year_or_planned,status,latitude,longitude
3936,Electric Utility,WV,2,219.6,200,Conventional Steam Coal,Coal,1953,2017,Retired,38.2056,-81.4211
1048,Electric Utility,IA,2,218.5,112.3,Natural Gas Steam Turbine,Natural Gas,1967,2018,Retired,41.8081,-90.23361
335,IPP Non-CHP,CA,1,218,225.8,Natural Gas Steam Turbine,Natural Gas,1958,2019,Retired,33.6439,-117.9792
345,IPP Non-CHP,CA,1,218,215,Natural Gas Steam Turbine,Natural Gas,1959,2018,Retired,34.2067,-119.2511
345,IPP Non-CHP,CA,2,218,215,Natural Gas Steam Turbine,Natural Gas,1959,2018,Retired,34.2067,-119.2511
2878,IPP Non-CHP,OH,4,217.6,215,Conventional Steam Coal,Coal,1968,2012,Retired,41.6917,-83.4378
3280,Electric Utility,SC,3,217.6,180,Conventional Steam Coal,Coal,1967,2013,Retired,33.0647,-80.6228
988,Electric Utility,IN,3,215.4,200,Conventional Steam Coal,Coal,1954,2015,Retired,39.0814,-84.8594
10675,IPP CHP,CT,GEN1,213.9,181,Conventional Steam Coal,Coal,1989,2012,Retired,41.2607,-72.055
271,IPP Non-CHP,CA,1,213.4,150,Natural Gas Steam Turbine,Natural Gas,1954,2003,Retired,38.039168,-121.8945
271,IPP Non-CHP,CA,2,213.4,150,Natural Gas Steam Turbine,Natural Gas,1954,2003,Retired,38.039168,-121.8945
271,IPP Non-CHP,CA,3,213.4,150,Natural Gas Steam Turbine,Natural Gas,1954,2003,Retired,38.039168,-121.8945
271,IPP Non-CHP,CA,4,213.4,145,Natural Gas Steam Turbine,Natural Gas,1954,2003,Retired,38.039168,-121.8945
2076,Electric Utility,MO,1,212.8,198,Conventional Steam Coal,Coal,1970,2020,Retired,37.361315,-94.58926
864,IPP Non-CHP,IL,4,209.7,166,Petroleum Liquids,Oil,1975,2011,Retired,39.82333,-90.56722
981,IPP Non-CHP,IN,4,209.4,209.4,Conventional Steam Coal,Coal,1962,2012,Retired,41.7072,-87.5217
1363,Electric Utility,KY,5,209.4,168,Conventional Steam Coal,Coal,1966,2015,Retired,38.1831,-85.8892
1552,IPP Non-CHP,MD,2,209.4,195,Conventional Steam Coal,Coal,1963,2018,Retired,39.323604,-76.36512
2837,IPP Non-CHP,OH,4,208,240,Conventional Steam Coal,Coal,1956,2012,Retired,41.6711,-81.4425
2706,Electric Utility,NC,2,207,189,Conventional Steam Coal,Coal,1971,2020,Retired,35.4731,-82.5417
4938,IPP Non-CHP,TX,2,207,204,Natural Gas Steam Turbine,Natural Gas,1977,2005,Retired,32.5825,-99.6825
3251,Electric Utility,SC,1,206.6,177,Conventional Steam Coal,Coal,1960,2012,Retired,34.4017,-80.1589
2706,Electric Utility,NC,1,206.6,189,Conventional Steam Coal,Coal,1964,2020,Retired,35.4731,-82.5417
1382,Electric Utility,KY,2,205,159,Conventional Steam Coal,Coal,1974,2019,Retired,37.6469,-87.5028
1381,Electric Utility,KY,1,205,150,Conventional Steam Coal,Coal,1969,2020,Retired,37.9631,-86.7911
1381,Electric Utility,KY,2,205,138,Conventional Steam Coal,Coal,1970,2020,Retired,37.9631,-86.7911
310,IPP Non-CHP,CA,3,201.6,175,Natural Gas Steam Turbine,Natural Gas,1964,2009,Retired,32.6131,-117.0964
2629,IPP Non-CHP,NY,5,200.6,191,Conventional Steam Coal,Coal,1969,2008,Retired,41.257778,-73.97972
3405,Electric Utility,TN,1,200,176,Conventional Steam Coal,Coal,1955,2012,Retired,36.3767,-82.9639
3405,Electric Utility,TN,2,200,176,Conventional Steam Coal,Coal,1955,2012,Retired,36.3767,-82.9639
3405,Electric Utility,TN,3,200,176,Conventional Steam Coal,Coal,1956,2014,Retired,36.3767,-82.9639
3405,Electric Utility,TN,4,200,176,Conventional Steam Coal,Coal,1957,2014,Retired,36.3767,-82.9639
47,Electric Utility,AL,1,200,178,Conventional Steam Coal,Coal,1955,2016,Retired,34.7439,-87.8486
47,Electric Utility,AL,2,200,178,Conventional Steam Coal,Coal,1955,2016,Retired,34.7439,-87.8486
47,Electric Utility,AL,3,200,178,Conventional Steam Coal,Coal,1955,2016,Retired,34.7439,-87.8486
47,Electric Utility,AL,4,200,178,Conventional Steam Coal,Coal,1955,2016,Retired,34.7439,-87.8486
2549,IPP Non-CHP,NY,67,200,190,Conventional Steam Coal,Coal,1957,2016,Retired,42.97,-78.93
2549,IPP Non-CHP,NY,S68,200,190,Conventional Steam Coal,Coal,1958,2016,Retired,42.97,-78.93
6061,Electric Utility,MS,1,200,180,Conventional Steam Coal,Coal,1978,2018,Retired,31.2186,-89.394
6061,Electric Utility,MS,2,200,180,Conventional Steam Coal,Coal,1978,2018,Retired,31.2186,-89.394
1382,Electric Utility,KY,1,200,153,Conventional Steam Coal,Coal,1973,2019,Retired,37.6469,-87.5028
55422,IPP Non-CHP,FL,DES1,199.4,159,Natural Gas Fired Combustion Turbine,Natural Gas,2002,2015,Retired,27.2272,-81.8092
55422,IPP Non-CHP,FL,DES2,199.4,161,Natural Gas Fired Combustion Turbine,Natural Gas,2002,2015,Retired,27.2272,-81.8092
3508,IPP Non-CHP,TX,1,198.9,174,Natural Gas Steam Turbine,Natural Gas,1962,2015,Retired,33.628143,-96.36761
55519,IPP Non-CHP,TN,CTG1,196.8,156,Natural Gas Fired Combustion Turbine,Natural Gas,2002,2002,Retired, ,-89.39222
55519,IPP Non-CHP,TN,CTG2,196.8,156,Natural Gas Fired Combustion Turbine,Natural Gas,2002,2002,Retired, ,-89.39222
55519,IPP Non-CHP,TN,CTG3,196.8,156,Natural Gas Fired Combustion Turbine,Natural Gas,2002,2002,Retired, ,-89.39222
1572,IPP Non-CHP,MD,ST1,196,173,Conventional Steam Coal,Coal,1959,2020,Retired,39.2097,-77.4644
1572,IPP Non-CHP,MD,2,196,173,Conventional Steam Coal,Coal,1960,2020,Retired,39.2097,-77.4644
1572,IPP Non-CHP,MD,3,196,173,Conventional Steam Coal,Coal,1962,2020,Retired,39.2097,-77.4644
3549,Electric Utility,TX,4,193,196,Natural Gas Steam Turbine,Natural Gas,1974,2007,Retired,30.25,-97.71667
1381,Electric Utility,KY,3,192,155,Conventional Steam Coal,Coal,1971,2020,Retired,37.9631,-86.7911
477,Electric Utility,CO,5,191.7,184,Conventional Steam Coal,Coal,1964,2017,Retired,40.0195,-105.202
3613,Electric Utility,TX,4,191.7,154,Natural Gas Steam Turbine,Natural Gas,1963,2011,Retired,29.53,-98.4181
643,Electric Utility,FL,2,190.4,195,Conventional Steam Coal,Coal,1967,2016,Retired,30.2686,-85.7003
1552,IPP Non-CHP,MD,1,190.4,190,Conventional Steam Coal,Coal,1961,2018,Retired,39.323604,-76.36512
995,Electric Utility,IN,7,190.4,160,Conventional Steam Coal,Coal,1962,2018,Retired,41.645,-87.1225
8,Electric Utility,AL,9,190.4,172,Conventional Steam Coal,Coal,1958,2019,Retired,33.644344,-87.19649
2866,IPP Non-CHP,OH,1,190.4,180,Conventional Steam Coal,Coal,1959,2020,Retired,40.5317,-80.6319
2866,IPP Non-CHP,OH,2,190.4,180,Conventional Steam Coal,Coal,1960,2020,Retired,40.5317,-80.6319
2866,IPP Non-CHP,OH,3,190.4,180,Conventional Steam Coal,Coal,1961,2020,Retired,40.5317,-80.6319
2866,IPP Non-CHP,OH,4,190.4,180,Conventional Steam Coal,Coal,1962,2020,Retired,40.5317,-80.6319
3169,IPP Non-CHP,PA,1,190.4,166,Petroleum Liquids,Oil,1958,2012,Retired,39.9419,-75.1883
2824,Electric Utility,ND,1,190.2,187.2,Conventional Steam Coal,Coal,1967,2017,Retired,47.286643,-101.3319
2442,Electric Utility,NM,1,190,170,Conventional Steam Coal,Coal,1963,2013,Retired,36.69,-108.4814
2442,Electric Utility,NM,2,190,170,Conventional Steam Coal,Coal,1963,2013,Retired,36.69,-108.4814
2080,Electric Utility,MO,1,188,170,Conventional Steam Coal,Coal,1958,2016,Retired,38.3114,-93.9348
2080,Electric Utility,MO,2,188,164,Conventional Steam Coal,Coal,1960,2018,Retired,38.3114,-93.9348
2080,Electric Utility,MO,3,188,170,Conventional Steam Coal,Coal,1964,2018,Retired,38.3114,-93.9348
2708,Electric Utility,NC,6,187.9,172,Conventional Steam Coal,Coal,1958,2012,Retired,35.595,-79.0495
3468,IPP Non-CHP,TX,ST1,187.8,118,Natural Gas Steam Turbine,Natural Gas,1958,2019,Retired,29.726775,-95.05983
3468,IPP Non-CHP,TX,ST2,187.8,174,Natural Gas Steam Turbine,Natural Gas,1956,2019,Retired,29.726775,-95.05983
3461,IPP Non-CHP,TX,7,187.8,174,Natural Gas Steam Turbine,Natural Gas,1955,2005,Retired,29.723056,-95.22583
646,Electric Utility,FL,4,187.5,164,Conventional Steam Coal,Coal,1963,2003,Retired,27.907222,-82.42306
884,IPP Non-CHP,IL,1,187.5,151,Conventional Steam Coal,Coal,1955,2010,Retired,41.6334,-88.0629
3159,IPP Non-CHP,PA,1,187.5,144,Conventional Steam Coal,Coal,1954,2011,Retired,40.1531,-75.5294
8,Electric Utility,AL,8,187.5,163,Conventional Steam Coal,Coal,1956,2019,Retired,33.644344,-87.19649
3809,Electric Utility,VA,1,187.5,159,Conventional Steam Coal,Coal,1957,2019,Retired,37.2144,-76.4611
3809,Electric Utility,VA,2,187.5,164,Conventional Steam Coal,Coal,1959,2019,Retired,37.2144,-76.4611
3797,Electric Utility,VA,4,187.5,162.5,Conventional Steam Coal,Coal,1960,2019,Retired,37.3822,-77.3833
3489,IPP Non-CHP,TX,2,187.5,175,Natural Gas Steam Turbine,Natural Gas,1956,2012,Retired,32.9056,-97.4792
1443,Electric Utility,LA,3,187,146,Natural Gas Steam Turbine,Natural Gas,1977,2017,Retired,30.238038,-92.04626
3803,Electric Utility,VA,3,185.2,156,Conventional Steam Coal,Coal,1959,2015,Retired,36.7711,-76.3019
3796,Electric Utility,VA,4,185.2,156,Natural Gas Steam Turbine,Natural Gas,1958,2019,Retired,37.7089,-78.2878
3098,IPP Non-CHP,PA,4,185,171,Conventional Steam Coal,Coal,1960,2014,Retired,40.251829,-79.91802
613,Electric Utility,FL,4GT1,185, ,Natural Gas Fired Combined Cycle,Natural Gas,1993,2018,Retired,26.0686,-80.1984
613,Electric Utility,FL,4GT2,185, ,Natural Gas Fired Combined Cycle,Natural Gas,1993,2018,Retired,26.0686,-80.1984
613,Electric Utility,FL,5GT1,185, ,Natural Gas Fired Combined Cycle,Natural Gas,1993,2018,Retired,26.0686,-80.1984
613,Electric Utility,FL,5GT2,185, ,Natural Gas Fired Combined Cycle,Natural Gas,1993,2018,Retired,26.0686,-80.1984
55098,IPP Non-CHP,TX,GEN3,185,181,Natural Gas Fired Combined Cycle,Natural Gas,2000,2016,Retired,26.208,-98.3992
884,IPP Non-CHP,IL,2,183.7,148,Conventional Steam Coal,Coal,1955,2010,Retired,41.6334,-88.0629
54035,IPP CHP,NC,GEN1,182.3,165,Conventional Steam Coal,Coal,1994,2017,Retired,36.4364,-77.6167
2406,IPP Non-CHP,NJ,1,181.4,180,Petroleum Liquids,Oil,1957,2006,Retired,40.6217,-74.2072
2406,IPP Non-CHP,NJ,2,181.4,250,Petroleum Liquids,Oil,1957,2006,Retired,40.6217,-74.2072
3441,IPP Non-CHP,TX,6,180,161,Natural Gas Steam Turbine,Natural Gas,1965,2008,Retired,27.819412,-97.4192
646,Electric Utility,FL,3,179.5,150,Conventional Steam Coal,Coal,1960,2003,Retired,27.907222,-82.42306
2629,IPP Non-CHP,NY,4,179.5,172,Conventional Steam Coal,Coal,1966,2007,Retired,41.257778,-73.97972
981,IPP Non-CHP,IN,4A,179.5, ,Conventional Steam Coal,Coal,1962,2012,Retired,41.7072,-87.5217
1355,Electric Utility,KY,2,179.5,166,Conventional Steam Coal,Coal,1963,2019,Retired,37.78831,-84.71257
3099,IPP Non-CHP,PA,4,179,134,Conventional Steam Coal,Coal,1956,2002,Retired,40.575833,-80.22861
6124,Electric Utility,GA,1,177.6,142.5,Conventional Steam Coal,Coal,1979,2019,Retired,32.356287,-81.16835
594,IPP Non-CHP,DE,3,176.8,165,Conventional Steam Coal,Coal,1970,2014,Retired,38.5857,-75.2341
3454,IPP Non-CHP,TX,1,176.8,175,Natural Gas Steam Turbine,Natural Gas,1959,2009,Retired,32.950556,-96.975
2378,IPP Non-CHP,NJ,3,176.4,146,Petroleum Liquids,Oil,1974,2019,Retired,39.2908,-74.6364
1379,Electric Utility,KY,10,175,124,Conventional Steam Coal,Coal,1956,2014,Retired,37.1517,-88.775
976,Electric Utility,IL,4,173,170,Conventional Steam Coal,Coal,1978,2020,Retired,37.619747,-88.95311
2952,Electric Utility,OK,3,173,0,Natural Gas Steam Turbine,Natural Gas,1956,2010,Retired,35.76135,-95.28732
3319,Electric Utility,SC,3,172.8,152,Conventional Steam Coal,Coal,1970,2012,Retired,33.244404,-79.99091
3319,Electric Utility,SC,4,172.8,150,Conventional Steam Coal,Coal,1970,2012,Retired,33.244404,-79.99091
3406,Electric Utility,TN,7,172.8,141,Conventional Steam Coal,Coal,1958,2015,Retired,36.0278,-87.9861
3406,Electric Utility,TN,10,172.8,141,Conventional Steam Coal,Coal,1959,2015,Retired,36.0278,-87.9861
3406,Electric Utility,TN,8,172.8,141,Conventional Steam Coal,Coal,1959,2015,Retired,36.0278,-87.9861
3406,Electric Utility,TN,9,172.8,141,Conventional Steam Coal,Coal,1959,2015,Retired,36.0278,-87.9861
2187,IPP Non-CHP,MT,1,172.8,130,Conventional Steam Coal,Coal,1968,2015,Retired,45.77562,-108.481
408,Electric Utility,CA,3,172.8,163,Natural Gas Steam Turbine,Natural Gas,1955,2003,Retired,34.244991,-118.3913
408,Electric Utility,CA,4,172.8,160,Natural Gas Steam Turbine,Natural Gas,1956,2003,Retired,34.244991,-118.3913
55098,IPP Non-CHP,TX,GEN1,172,177,Natural Gas Fired Combined Cycle,Natural Gas,1999,2016,Retired,26.208,-98.3992
55098,IPP Non-CHP,TX,GEN2,172,177,Natural Gas Fired Combined Cycle,Natural Gas,1999,2016,Retired,26.208,-98.3992
1248,Electric Utility,KS,ST4,172,176,Natural Gas Steam Turbine,Natural Gas,1965,2015,Retired,38.0906,-97.87472
3113,IPP Non-CHP,PA,1,172,151,Petroleum Liquids,Oil,1958,2014,Retired,40.910205,-75.0794
469,Electric Utility,CO,3,170.5,152,Conventional Steam Coal,Coal,1962,2015,Retired,39.807275,-104.9645
3492,IPP Non-CHP,TX,5,170.4,175,Natural Gas Steam Turbine,Natural Gas,1959,2012,Retired,32.3358,-100.9156
3454,IPP Non-CHP,TX,2,170.4,175,Natural Gas Steam Turbine,Natural Gas,1961,2009,Retired,32.950556,-96.975
1403,Electric Utility,LA,3,169.8,100.4,Natural Gas Steam Turbine,Natural Gas,1955,2016,Retired,29.9472,-90.1458
259,IPP Non-CHP,CA,1,169.1,163,Natural Gas Steam Turbine,Natural Gas,1956,2014,Retired,35.372167,-120.8566
259,IPP Non-CHP,CA,2,169.1,163,Natural Gas Steam Turbine,Natural Gas,1955,2014,Retired,35.372167,-120.8566
1743,Electric Utility,MI,4,168.7,151,Conventional Steam Coal,Coal,1954,2017,Retired,42.7642,-82.4719
1743,Electric Utility,MI,1,168.7,151,Conventional Steam Coal,Coal,1953,2019,Retired,42.7642,-82.4719
2535,IPP Non-CHP,NY,2,167.2,139.6,Conventional Steam Coal,Coal,1958,2019,Retired,42.6028,-76.6336
1626,IPP Non-CHP,MA,3,165.7,149.8,Conventional Steam Coal,Coal,1958,2014,Retired,42.5256,-70.8772
10670,IPP Non-CHP,TX,GEN1,165.2,138,Petroleum Coke,Oil,1986,2013,Retired,29.716552,-95.22736
3549,Electric Utility,TX,3,165,195,Natural Gas Steam Turbine,Natural Gas,1967,2007,Retired,30.25,-97.71667
1912,Electric Utility,MN,6,163.2,172.1,Conventional Steam Coal,Coal,1959,2007,Retired,44.9314,-93.1117
3178,IPP Non-CHP,PA,1,163.2,172,Conventional Steam Coal,Coal,1958,2012,Retired,40.929167,-79.46556
3178,IPP Non-CHP,PA,2,163.2,172,Conventional Steam Coal,Coal,1959,2012,Retired,40.929167,-79.46556
3946,Electric Utility,WV,2,163.2,181,Conventional Steam Coal,Coal,1960,2012,Retired,39.367222,-81.3
2830,Electric Utility,OH,4,163.2,150,Conventional Steam Coal,Coal,1958,2014,Retired,38.9917,-84.2981
2832,IPP Non-CHP,OH,6,163.2,163,Conventional Steam Coal,Coal,1960,2015,Retired,39.1128,-84.8036
1904,Electric Utility,MN,4,163.2,153,Conventional Steam Coal,Coal,1960,2015,Retired,44.8108,-93.2501
1363,Electric Utility,KY,4,163.2,155,Conventional Steam Coal,Coal,1962,2015,Retired,38.1831,-85.8892
727,Electric Utility,GA,3,163.2,155,Conventional Steam Coal,Coal,1964,2016,Retired,31.444728,-84.1347
2378,IPP Non-CHP,NJ,2,163.2,146,Conventional Steam Coal,Coal,1964,2019,Retired,39.2908,-74.6364
1374,Electric Utility,KY,1,163.2,137,Conventional Steam Coal,Coal,1964,2020,Retired,37.7942,-87.0608
1393,Electric Utility,LA,3,163.2,146,Natural Gas Steam Turbine,Natural Gas,1960,2017,Retired,30.2844,-93.2911
1394,Electric Utility,LA,1,163.2,152,Natural Gas Steam Turbine,Natural Gas,1960,2016,Retired,30.2743,-91.1164
3440,IPP Non-CHP,TX,3,163.2,164,Natural Gas Steam Turbine,Natural Gas,1959,2010,Retired,27.85,-97.6167
3442,IPP Non-CHP,TX,6,163.2,155,Natural Gas Steam Turbine,Natural Gas,1970,2007,Retired,26.133056,-97.63889
548,IPP Non-CHP,CT,1,163.2,162,Petroleum Liquids,Oil,1960,2013,Retired,41.072442,-73.411
548,IPP Non-CHP,CT,2,163.2,168,Petroleum Liquids,Oil,1963,2013,Retired,41.072442,-73.411
568,IPP Non-CHP,CT,2,163,130.5,Petroleum Liquids,Oil,1961,2014,Retired,41.1706,-73.1844
610,Electric Utility,FL,6,162,137,Natural Gas Steam Turbine,Natural Gas,1955,2012,Retired,25.6321,-80.2989
2840,IPP Non-CHP,OH,3,161.5,165,Conventional Steam Coal,Coal,1962,2012,Retired,40.1842,-81.8811
1720,Electric Utility,MI,7,156.3,152,Conventional Steam Coal,Coal,1955,2016,Retired,43.639927,-83.84471
1695,Electric Utility,MI,4,156.3,156,Conventional Steam Coal,Coal,1956,2016,Retired,43.258768,-86.24227
1695,Electric Utility,MI,5,156.3,156,Conventional Steam Coal,Coal,1957,2016,Retired,43.258768,-86.24227
1720,Electric Utility,MI,8,156.3,151,Conventional Steam Coal,Coal,1958,2016,Retired,43.639927,-83.84471
3130,IPP Non-CHP,PA,5,156.2,136,Conventional Steam Coal,Coal,1957,2003,Retired,40.40625,-79.03366
3148,IPP Non-CHP,PA,1,156.2,140,Conventional Steam Coal,Coal,1954,2007,Retired,40.797762,-75.10542
3148,IPP Non-CHP,PA,2,156.2,140,Conventional Steam Coal,Coal,1956,2007,Retired,40.797762,-75.10542
2864,IPP Non-CHP,OH,4,156.2,156,Conventional Steam Coal,Coal,1955,2010,Retired,39.91,-80.76083
2864,IPP Non-CHP,OH,5,156.2,156,Conventional Steam Coal,Coal,1955,2010,Retired,39.91,-80.76083
3152,IPP Non-CHP,PA,4,156.2,128,Conventional Steam Coal,Coal,1953,2014,Retired,40.8361,-76.825
728,Electric Utility,GA,4,156.2,133,Conventional Steam Coal,Coal,1957,2015,Retired,33.4622,-84.8986
728,Electric Utility,GA,5,156.2,135,Conventional Steam Coal,Coal,1958,2015,Retired,33.4622,-84.8986
167,Electric Utility,AR,3,156.2,110,Natural Gas Steam Turbine,Natural Gas,1954,2013,Retired,34.7535,-92.1987
169,Electric Utility,AR,2,156.2,123,Natural Gas Steam Turbine,Natural Gas,1954,2013,Retired,33.3592,-93.4649
3500,IPP Non-CHP,TX,1,156.2,154,Natural Gas Steam Turbine,Natural Gas,1955,2010,Retired,33.2028,-96.8106
247,Electric Utility,CA,4,156.2,163,Natural Gas Steam Turbine,Natural Gas,1958,2006,Retired,37.733611,-122.3897
330,IPP Non-CHP,CA,1,156.2,145.3,Natural Gas Steam Turbine,Natural Gas,1955,2002,Retired,33.909804,-118.4242
330,IPP Non-CHP,CA,2,156.2,145.3,Natural Gas Steam Turbine,Natural Gas,1956,2002,Retired,33.909804,-118.4242
1588,IPP Non-CHP,MA,4,156.2,95.4,Petroleum Liquids,Oil,1957,2003,Retired,42.3908,-71.0675
1588,IPP Non-CHP,MA,5,156.2,91.6,Petroleum Liquids,Oil,1959,2003,Retired,42.3908,-71.0675
1588,IPP Non-CHP,MA,6,156.2,28,Petroleum Liquids,Oil,1961,2003,Retired,42.3908,-71.0675
3160,IPP Non-CHP,PA,7,156.2,126,Petroleum Liquids,Oil,1953,2004,Retired,39.968021,-75.1252
3160,IPP Non-CHP,PA,8,156.2,124,Petroleum Liquids,Oil,1953,2004,Retired,39.968021,-75.1252
620,Electric Utility,FL,3,156.2,138,Petroleum Liquids,Oil,1959,2012,Retired,28.8419,-81.3256
315,IPP Non-CHP,CA,1,156,175,Natural Gas Steam Turbine,Natural Gas,1956,2019,Retired,33.7688,-118.1009
315,IPP Non-CHP,CA,2,156,175,Natural Gas Steam Turbine,Natural Gas,1957,2019,Retired,33.7688,-118.1009
4938,IPP Non-CHP,TX,1,156,158,Natural Gas Steam Turbine,Natural Gas,1974,2005,Retired,32.5825,-99.6825
2535,IPP Non-CHP,NY,1,155.3,151,Conventional Steam Coal,Coal,1955,2019,Retired,42.6028,-76.6336
3938,Electric Utility,WV,1,152.5,145,Conventional Steam Coal,Coal,1950,2015,Retired,38.9669,-81.9231
3938,Electric Utility,WV,2,152.5,145,Conventional Steam Coal,Coal,1950,2015,Retired,38.9669,-81.9231
3938,Electric Utility,WV,3,152.5,145,Conventional Steam Coal,Coal,1951,2015,Retired,38.9669,-81.9231
988,Electric Utility,IN,1,152.5,145,Conventional Steam Coal,Coal,1951,2015,Retired,39.0814,-84.8594
3938,Electric Utility,WV,4,152.5,145,Conventional Steam Coal,Coal,1952,2015,Retired,38.9669,-81.9231
988,Electric Utility,IN,2,152.5,145,Conventional Steam Coal,Coal,1952,2015,Retired,39.0814,-84.8594
613,Electric Utility,FL,ST4,151.2,442,Natural Gas Fired Combined Cycle,Natural Gas,1957,2018,Retired,26.0686,-80.1984
613,Electric Utility,FL,ST5,151.2,442,Natural Gas Fired Combined Cycle,Natural Gas,1958,2018,Retired,26.0686,-80.1984
2723,Electric Utility,NC,3,150,142,Conventional Steam Coal,Coal,1955,2012,Retired,36.4862,-79.7208
1008,Electric Utility,IN,1,150,140,Conventional Steam Coal,Coal,1959,2012,Retired,38.2636,-85.8381
1008,Electric Utility,IN,3,150,140,Conventional Steam Coal,Coal,1960,2012,Retired,38.2636,-85.8381
1252,Electric Utility,KS,8,150,130,Conventional Steam Coal,Coal,1962,2015,Retired,39.0539,-95.56889
643,Electric Utility,FL,1,149.6,162,Conventional Steam Coal,Coal,1965,2016,Retired,30.2686,-85.7003
4072,Electric Utility,WI,8,149.6,133.8,Conventional Steam Coal,Coal,1964,2018,Retired,44.54,-88.0086
2840,IPP Non-CHP,OH,1,148,115,Conventional Steam Coal,Coal,1959,2005,Retired,40.1842,-81.8811
3406,Electric Utility,TN,5,147,107,Conventional Steam Coal,Coal,1952,2015,Retired,36.0278,-87.9861
3406,Electric Utility,TN,6,147,107,Conventional Steam Coal,Coal,1953,2015,Retired,36.0278,-87.9861
1091,Electric Utility,IA,1,147,134.3,Conventional Steam Coal,Coal,1964,2016,Retired,42.299794,-96.36171
2404,IPP Non-CHP,NJ,7,147,150,Petroleum Liquids,Oil,1953,2005,Retired,40.737283,-74.09646
2404,IPP Non-CHP,NJ,8,147,150,Petroleum Liquids,Oil,1953,2005,Retired,40.737283,-74.09646
2404,IPP Non-CHP,NJ,10,146.2,122,Natural Gas Fired Combustion Turbine,Natural Gas,1970,2012,Retired,40.737283,-74.09646
2404,IPP Non-CHP,NJ,11,146.2,128,Natural Gas Fired Combustion Turbine,Natural Gas,1969,2012,Retired,40.737283,-74.09646
2708,Electric Utility,NC,5,140.6,144,Conventional Steam Coal,Coal,1956,2012,Retired,35.595,-79.0495
2878,IPP Non-CHP,OH,2,140.6,138,Conventional Steam Coal,Coal,1959,2012,Retired,41.6917,-83.4378
2878,IPP Non-CHP,OH,3,140.6,142,Conventional Steam Coal,Coal,1963,2012,Retired,41.6917,-83.4378
50,Electric Utility,AL,3,140.6,111,Conventional Steam Coal,Coal,1952,2013,Retired,34.883022,-85.75525
50,Electric Utility,AL,5,140.6,111,Conventional Steam Coal,Coal,1954,2013,Retired,34.883022,-85.75525
50,Electric Utility,AL,1,140.6,111,Conventional Steam Coal,Coal,1952,2014,Retired,34.883022,-85.75525
